date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:15:33	326853/326853	---M--	200	added ('OK')	image/png	etag:%228040fb5c14dce5164574c49663732036%22	https://cdn.prod.website-files.com/5f067b661807eb6a8d6fe57d/5f067b661807eb47876fe588_5ea8deaa0db6d134af92912a_Project%20Image%2004.png	C:/My%20Web%20Sites/Sahal%20Website/cdn.prod.website-files.com/5f067b661807eb6a8d6fe57d/5f067b661807eb47876fe588_5ea8deaa0db6d134af92912a_Project%20Image%2004.png	(from https://nero-portfolio.webflow.io/)
10:15:33	6414/6414	---M--	502	error ('Bad%20Gateway')	text/html	date:Tue,%2004%20Mar%202025%2004:42:15%20GMT	https://nero-portfolio.webflow.io/projects/dashboard-ux	C:/My%20Web%20Sites/Sahal%20Website/nero-portfolio.webflow.io/projects/dashboard-ux	(from https://nero-portfolio.webflow.io/)
10:15:33	123384/123384	---M--	200	added ('OK')	image/png	etag:%22015ba720bf54a47001b7f569f90d78dc%22	https://cdn.prod.website-files.com/5f067b661807eb6a8d6fe57d/5f067b661807eb2a796fe587_Project%20Image%2006.png	C:/My%20Web%20Sites/Sahal%20Website/cdn.prod.website-files.com/5f067b661807eb6a8d6fe57d/5f067b661807eb2a796fe587_Project%20Image%2006.png	(from https://nero-portfolio.webflow.io/)
10:15:34	6414/6414	---M--	502	error ('Bad%20Gateway')	text/html	date:Tue,%2004%20Mar%202025%2004:42:16%20GMT	https://nero-portfolio.webflow.io/projects/platform	C:/My%20Web%20Sites/Sahal%20Website/nero-portfolio.webflow.io/projects/platform	(from https://nero-portfolio.webflow.io/)
10:15:34	575698/575698	---M--	200	added ('OK')	image/png	etag:%229e230b0ccd0e38fcee1d0b50a6728c9a%22	https://cdn.prod.website-files.com/5f067b661807eb6a8d6fe57d/5f067b661807eb4d2c6fe586_Project%20Image%2005.png	C:/My%20Web%20Sites/Sahal%20Website/cdn.prod.website-files.com/5f067b661807eb6a8d6fe57d/5f067b661807eb4d2c6fe586_Project%20Image%2005.png	(from https://nero-portfolio.webflow.io/)
10:15:34	6414/6414	---M--	502	error ('Bad%20Gateway')	text/html	date:Tue,%2004%20Mar%202025%2004:42:16%20GMT	https://nero-portfolio.webflow.io/projects/financial-manager-app	C:/My%20Web%20Sites/Sahal%20Website/nero-portfolio.webflow.io/projects/financial-manager-app	(from https://nero-portfolio.webflow.io/)
10:15:35	472280/472280	---M--	200	added ('OK')	image/png	etag:%224508e3c7a8afa54ac9bc58b4f27a2c8a%22	https://cdn.prod.website-files.com/5f067b661807eb95a36fe56a/5f067b661807eb59ce6fe618_Person%20Header.png	C:/My%20Web%20Sites/Sahal%20Website/cdn.prod.website-files.com/5f067b661807eb95a36fe56a/5f067b661807eb59ce6fe618_Person%20Header.png	(from https://nero-portfolio.webflow.io/)
10:15:35	134319/134319	---M--	200	added ('OK')	image/png	etag:%22c7af1c3f75d2b1489abdfe609556cd19%22	https://cdn.prod.website-files.com/5f067b661807eb95a36fe56a/5f067b661807ebfd6e6fe63c_Author%2002.png	C:/My%20Web%20Sites/Sahal%20Website/cdn.prod.website-files.com/5f067b661807eb95a36fe56a/5f067b661807ebfd6e6fe63c_Author%2002.png	(from https://nero-portfolio.webflow.io/)
10:15:35	99303/99303	---M--	200	added ('OK')	image/png	etag:%228e0498127853a79c089ef67bda9285ac%22	https://cdn.prod.website-files.com/5f067b661807eb95a36fe56a/5f067b661807eb93956fe63a_Author%2003.png	C:/My%20Web%20Sites/Sahal%20Website/cdn.prod.website-files.com/5f067b661807eb95a36fe56a/5f067b661807eb93956fe63a_Author%2003.png	(from https://nero-portfolio.webflow.io/)
10:15:35	88018/88018	---M--	200	added ('OK')	image/png	etag:%22d857c64a677937b58bde231f745353ef%22	https://cdn.prod.website-files.com/5f067b661807eb95a36fe56a/5f067b661807eb102f6fe639_Author%2001.png	C:/My%20Web%20Sites/Sahal%20Website/cdn.prod.website-files.com/5f067b661807eb95a36fe56a/5f067b661807eb102f6fe639_Author%2001.png	(from https://nero-portfolio.webflow.io/)
10:15:36	9617/9617	---MCZ	200	added ('OK')	text/html	date:Sun,%2002%20Mar%202025%2023:03:48%20GMT	https://nero-portfolio.webflow.io/blog/ego-and-emphaty-in-design	C:/My%20Web%20Sites/Sahal%20Website/nero-portfolio.webflow.io/blog/ego-and-emphaty-in-design.html	(from https://nero-portfolio.webflow.io/)
10:15:36	9422/9422	---MCZ	200	added ('OK')	text/html	date:Mon,%2003%20Mar%202025%2004:53:06%20GMT	https://nero-portfolio.webflow.io/blog/how-do-you-use-time-tracking-for-projects	C:/My%20Web%20Sites/Sahal%20Website/nero-portfolio.webflow.io/blog/how-do-you-use-time-tracking-for-projects.html	(from https://nero-portfolio.webflow.io/)
10:15:37	9441/9441	---MCZ	200	added ('OK')	text/html	date:Mon,%2003%20Mar%202025%2013:03:26%20GMT	https://nero-portfolio.webflow.io/blog/how-webflow-helped-my-business-and-career	C:/My%20Web%20Sites/Sahal%20Website/nero-portfolio.webflow.io/blog/how-webflow-helped-my-business-and-career.html	(from https://nero-portfolio.webflow.io/)
10:15:37	14453/14453	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Jan%202025%2007:13:23%20GMT	https://nero-portfolio.webflow.io/template/style	C:/My%20Web%20Sites/Sahal%20Website/nero-portfolio.webflow.io/template/style.html	(from https://nero-portfolio.webflow.io/)
10:15:37	6414/6414	---M--	502	error ('Bad%20Gateway')	text/html	date:Tue,%2004%20Mar%202025%2004:42:19%20GMT	https://nero-portfolio.webflow.io/template/licensing	C:/My%20Web%20Sites/Sahal%20Website/nero-portfolio.webflow.io/template/licensing	(from https://nero-portfolio.webflow.io/)
10:15:38	89476/89476	---MCZ	200	added ('OK')	application/javascript	etag:W/%22dc5e7f18c8d36ac1d3d4753a87c98d0a%22	https://d3e54v103j8qbb.cloudfront.net/js/jquery-3.5.1.min.dc5e7f18c8.js?site=5f067b661807eb95a36fe56a	C:/My%20Web%20Sites/Sahal%20Website/d3e54v103j8qbb.cloudfront.net/js/jquery-3.5.1.min.dc5e7f18c82881.js	(from https://nero-portfolio.webflow.io/)
10:15:38	465377/465377	---M-Z	200	added ('OK')	text/javascript	etag:%22f2227176c2c8d163df4d0f822480041a%22	https://assets.website-files.com/5f067b661807eb95a36fe56a/js/nero-portfolio.fdc3e5fb4.js	C:/My%20Web%20Sites/Sahal%20Website/assets.website-files.com/5f067b661807eb95a36fe56a/js/nero-portfolio.fdc3e5fb4.js	(from https://nero-portfolio.webflow.io/)
10:15:39	2647/2647	---M--	200	added ('OK')	image/png	etag:%22342ec9e0ab78f07a16b268a6f4a3e160%22	https://assets.website-files.com/5f067b661807eb95a36fe56a/5f067b661807eb93456fe5d3_favicon.png	C:/My%20Web%20Sites/Sahal%20Website/assets.website-files.com/5f067b661807eb95a36fe56a/5f067b661807eb93456fe5d3_favicon.png	(from https://nero-portfolio.webflow.io/contact)
10:15:39	8178/8178	---M--	200	added ('OK')	image/png	etag:%22767aa49359c64f72e69c78f0a2284d9d%22	https://assets.website-files.com/5f067b661807eb95a36fe56a/5f067b661807eb2fe36fe5d7_webclip.png	C:/My%20Web%20Sites/Sahal%20Website/assets.website-files.com/5f067b661807eb95a36fe56a/5f067b661807eb2fe36fe5d7_webclip.png	(from https://nero-portfolio.webflow.io/contact)
10:15:40	6414/6414	---M--	502	error ('Bad%20Gateway')	text/html	date:Tue,%2004%20Mar%202025%2004:42:22%20GMT	https://nero-portfolio.webflow.io/projects/mobile	C:/My%20Web%20Sites/Sahal%20Website/nero-portfolio.webflow.io/projects/mobile.html	(from https://nero-portfolio.webflow.io/)
10:15:40	6414/6414	---M--	502	error ('Bad%20Gateway')	text/html	date:Tue,%2004%20Mar%202025%2004:42:22%20GMT	https://nero-portfolio.webflow.io/projects/food	C:/My%20Web%20Sites/Sahal%20Website/nero-portfolio.webflow.io/projects/food.html	(from https://nero-portfolio.webflow.io/)
10:15:40	6414/6414	---M--	502	error ('Bad%20Gateway')	text/html	date:Tue,%2004%20Mar%202025%2004:42:22%20GMT	https://nero-portfolio.webflow.io/projects/music	C:/My%20Web%20Sites/Sahal%20Website/nero-portfolio.webflow.io/projects/music.html	(from https://nero-portfolio.webflow.io/)
10:15:41	6414/6414	---M--	502	error ('Bad%20Gateway')	text/html	date:Tue,%2004%20Mar%202025%2004:42:22%20GMT	https://nero-portfolio.webflow.io/projects/dashboard-ux	C:/My%20Web%20Sites/Sahal%20Website/nero-portfolio.webflow.io/projects/dashboard-ux.html	(from https://nero-portfolio.webflow.io/)
10:15:41	6414/6414	---M--	502	error ('Bad%20Gateway')	text/html	date:Tue,%2004%20Mar%202025%2004:42:23%20GMT	https://nero-portfolio.webflow.io/projects/platform	C:/My%20Web%20Sites/Sahal%20Website/nero-portfolio.webflow.io/projects/platform.html	(from https://nero-portfolio.webflow.io/)
10:15:41	6414/6414	---M--	502	error ('Bad%20Gateway')	text/html	date:Tue,%2004%20Mar%202025%2004:42:23%20GMT	https://nero-portfolio.webflow.io/projects/financial-manager-app	C:/My%20Web%20Sites/Sahal%20Website/nero-portfolio.webflow.io/projects/financial-manager-app.html	(from https://nero-portfolio.webflow.io/)
10:15:42	1295277/1295277	---M--	200	added ('OK')	image/png	etag:%221fa8c25b7e700eab220ee08f8af948b4%22	https://cdn.prod.website-files.com/5f067b661807eb95a36fe56a/5f067b661807eb054d6fe5cb_Person.png	C:/My%20Web%20Sites/Sahal%20Website/cdn.prod.website-files.com/5f067b661807eb95a36fe56a/5f067b661807eb054d6fe5cb_Person.png	(from https://nero-portfolio.webflow.io/blog/ego-and-emphaty-in-design)
10:15:42	128982/128982	---M--	200	added ('OK')	image/jpeg	etag:%222e4f2b99fd3b335eca32307626bfba46%22	https://cdn.prod.website-files.com/5f067b661807eb6a8d6fe57d/5f067b661807eba9fa6fe58e_Blog%20Hero.jpg	C:/My%20Web%20Sites/Sahal%20Website/cdn.prod.website-files.com/5f067b661807eb6a8d6fe57d/5f067b661807eba9fa6fe58e_Blog%20Hero.jpg	(from https://nero-portfolio.webflow.io/blog/ego-and-emphaty-in-design)
10:15:44	583188/583188	---M--	200	added ('OK')	image/png	etag:%22cb36a7fe6205b212f233ecd3a05bc2f1%22	https://cdn.prod.website-files.com/5f067b661807eb6a8d6fe57d/5f067b661807eb4e526fe58f_Blog%20Header.png	C:/My%20Web%20Sites/Sahal%20Website/cdn.prod.website-files.com/5f067b661807eb6a8d6fe57d/5f067b661807eb4e526fe58f_Blog%20Header.png	(from https://nero-portfolio.webflow.io/blog/how-do-you-use-time-tracking-for-projects)
10:15:45	6414/6414	---M--	502	error ('Bad%20Gateway')	text/html	date:Tue,%2004%20Mar%202025%2004:42:27%20GMT	https://nero-portfolio.webflow.io/template/licensing	C:/My%20Web%20Sites/Sahal%20Website/nero-portfolio.webflow.io/template/licensing.html	(from https://nero-portfolio.webflow.io/)
10:15:45	6414/6414	---M--	502	error ('Bad%20Gateway')	text/html	date:Tue,%2004%20Mar%202025%2004:42:27%20GMT	https://nero-portfolio.webflow.io/projects/mobile	C:/My%20Web%20Sites/Sahal%20Website/nero-portfolio.webflow.io/projects/mobile.html	(from https://nero-portfolio.webflow.io/)
10:15:45	6414/6414	---M--	502	error ('Bad%20Gateway')	text/html	date:Tue,%2004%20Mar%202025%2004:42:27%20GMT	https://nero-portfolio.webflow.io/projects/food	C:/My%20Web%20Sites/Sahal%20Website/nero-portfolio.webflow.io/projects/food.html	(from https://nero-portfolio.webflow.io/)
10:15:47	6414/6414	---M--	502	error ('Bad%20Gateway')	text/html	date:Tue,%2004%20Mar%202025%2004:42:28%20GMT	https://nero-portfolio.webflow.io/projects/music	C:/My%20Web%20Sites/Sahal%20Website/nero-portfolio.webflow.io/projects/music.html	(from https://nero-portfolio.webflow.io/)
10:15:47	6414/6414	---M--	502	error ('Bad%20Gateway')	text/html	date:Tue,%2004%20Mar%202025%2004:42:28%20GMT	https://nero-portfolio.webflow.io/projects/dashboard-ux	C:/My%20Web%20Sites/Sahal%20Website/nero-portfolio.webflow.io/projects/dashboard-ux.html	(from https://nero-portfolio.webflow.io/)
10:15:47	6414/6414	---M--	502	error ('Bad%20Gateway')	text/html	date:Tue,%2004%20Mar%202025%2004:42:28%20GMT	https://nero-portfolio.webflow.io/projects/platform	C:/My%20Web%20Sites/Sahal%20Website/nero-portfolio.webflow.io/projects/platform.html	(from https://nero-portfolio.webflow.io/)
10:15:47	669993/669993	---M--	200	added ('OK')	image/png	etag:%2205e57d0014d405b6dba69ffc60e90489%22	https://cdn.prod.website-files.com/5f067b661807eb6a8d6fe57d/5f067b661807ebeab16fe590_Blog%20Header%2002.png	C:/My%20Web%20Sites/Sahal%20Website/cdn.prod.website-files.com/5f067b661807eb6a8d6fe57d/5f067b661807ebeab16fe590_Blog%20Header%2002.png	(from https://nero-portfolio.webflow.io/blog/how-webflow-helped-my-business-and-career)
10:15:47	6414/6414	---M--	502	error ('Bad%20Gateway')	text/html	date:Tue,%2004%20Mar%202025%2004:42:29%20GMT	https://nero-portfolio.webflow.io/projects/financial-manager-app	C:/My%20Web%20Sites/Sahal%20Website/nero-portfolio.webflow.io/projects/financial-manager-app.html	(from https://nero-portfolio.webflow.io/)
10:15:47	6414/6414	---M--	502	error ('Bad%20Gateway')	text/html	date:Tue,%2004%20Mar%202025%2004:42:30%20GMT	https://nero-portfolio.webflow.io/template/licensing	C:/My%20Web%20Sites/Sahal%20Website/nero-portfolio.webflow.io/template/licensing.html	(from https://nero-portfolio.webflow.io/)
